id	t	x	y	z
Trace 240	4	-59821.3375	39750.25	39750.25
Trace 240	5	-59819.875	39751.55	39751.55
Trace 240	6	-59818.25	39752.3625	39752.3625
Trace 240	7	-59816.3	39752.6875	39752.6875
Trace 240	8	-59815.65	39753.6625	39753.6625
Trace 240	9	-59815.1625	39753.825	39753.825
Trace 240	10	-59814.675	39753.9875	39753.9875
Trace 240	11	-59814.35	39754.8	39754.8
Trace 240	12	-59813.05	39754.6375	39754.6375
Trace 240	13	-59813.05	39754.8	39754.8
Trace 240	14	-59812.075	39754.8	39754.8
Trace 240	15	-59811.9125	39755.2875	39755.2875
Trace 240	16	-59811.9125	39755.2875	39755.2875
Trace 241	0	-59468.7125	39737.575	39737.575
Trace 241	1	-59464.1625	39736.275	39736.275
Trace 241	2	-59461.2375	39743.1	39743.1
Trace 241	3	-59470.3375	39741.475	39741.475
Trace 241	4	-59467.9	39733.8375	39733.8375
Trace 241	5	-59463.5125	39746.8375	39746.8375
Trace 242	0	-59888.45	39737.4125	39737.4125
Trace 242	1	-59889.9125	39737.7375	39737.7375
Trace 242	2	-59885.6875	39734.325	39734.325
Trace 242	3	-59880.975	39734.8125	39734.8125
Trace 242	4	-59878.7	39733.5125	39733.5125
Trace 242	5	-59875.125	39736.6	39736.6
Trace 242	6	-59875.6125	39733.025	39733.025
Trace 242	7	-59874.475	39732.7	39732.7
Trace 242	8	-59873.175	39732.7	39732.7
Trace 242	9	-59872.6875	39734.325	39734.325
Trace 242	10	-59873.6625	39737.0875	39737.0875
Trace 242	11	-59873.6625	39737.4125	39737.4125
Trace 242	12	-59871.7125	39736.275	39736.275
Trace 242	13	-59873.5	39740.175	39740.175
Trace 242	14	-59875.6125	39738.0625	39738.0625
Trace 242	15	-59879.1875	39739.6875	39739.6875
Trace 242	16	-59878.05	39741.15	39741.15
Trace 243	0	-59761.8625	39715.15	39715.15
Trace 243	1	-59762.5125	39714.175	39714.175
Trace 244	0	-59907.7875	39700.6875	39700.6875
Trace 244	1	-59908.1125	39700.6875	39700.6875
Trace 244	2	-59899.825	39701.3375	39701.3375
Trace 244	3	-59902.425	39701.0125	39701.0125
Trace 244	4	-59900.9625	39700.85	39700.85
Trace 244	5	-59898.525	39701.9875	39701.9875
Trace 244	6	-59896.575	39702.15	39702.15
Trace 244	7	-59895.4375	39702.15	39702.15
Trace 244	8	-59894.7875	39701.5	39701.5
Trace 244	9	-59895.7625	39702.8	39702.8
Trace 244	10	-59896.4125	39702.475	39702.475
Trace 244	11	-59896.0875	39702.475	39702.475
Trace 244	12	-59896.0875	39701.825	39701.825
Trace 244	13	-59893	39702.475	39702.475
Trace 244	14	-59893.4875	39701.175	39701.175
Trace 244	15	-59894.3	39702.475	39702.475
Trace 244	16	-59893.975	39702.15	39702.15
Trace 245	1	-59824.75	40117.3375	40117.3375
Trace 245	2	-59817.925	40117.9875	40117.9875
Trace 246	1	-59836.775	40078.9875	40078.9875
Trace 246	2	-59824.5875	40078.825	40078.825
Trace 246	3	-59820.525	40075.4125	40075.4125
Trace 246	4	-59808.825	40079.3125	40079.3125
Trace 246	5	-59800.375	40075.9	40075.9
Trace 246	6	-59800.8625	40074.6	40074.6
Trace 246	7	-59807.2	40072	40072
Trace 246	8	-59804.7625	40080.125	40080.125
Trace 246	9	-59815.4875	40078.9875	40078.9875
Trace 246	10	-59815.325	40082.725	40082.725
Trace 247	2	-59459.9375	39727.6625	39727.6625
Trace 247	3	-59459.6125	39734	39734
Trace 247	4	-59453.4375	39732.05	39732.05
Trace 247	5	-59453.275	39732.7	39732.7
Trace 247	6	-59450.8375	39735.95	39735.95
Trace 247	7	-59449.8625	39737.7375	39737.7375
Trace 247	8	-59455.55	39736.925	39736.925
Trace 247	9	-59452.7875	39742.125	39742.125
Trace 247	10	-59451.8125	39740.825	39740.825
Trace 247	11	-59448.4	39734.975	39734.975
Trace 247	12	-59443.6875	39737.4125	39737.4125
Trace 247	13	-59442.225	39737.4125	39737.4125
Trace 247	14	-59446.9375	39738.55	39738.55
Trace 247	15	-59446.45	39736.275	39736.275
Trace 247	16	-59444.5	39735.625	39735.625
Trace 248	2	-59380.15	40158.125	40158.125
Trace 248	3	-59387.625	40151.625	40151.625
Trace 248	4	-59384.05	40152.4375	40152.4375
Trace 248	5	-59388.6	40148.7	40148.7
Trace 248	6	-59381.9375	40153.25	40153.25
Trace 248	7	-59376.25	40145.125	40145.125
Trace 248	8	-59382.425	40150	40150
Trace 248	9	-59383.4	40147.4	40147.4
Trace 248	10	-59376.575	40143.0125	40143.0125
Trace 248	11	-59377.875	40144.8	40144.8
Trace 248	12	-59368.2875	40148.5375	40148.5375
Trace 248	13	-59376.25	40148.05	40148.05
Trace 248	14	-59390.0625	40152.275	40152.275
Trace 248	15	-59393.15	40151.7875	40151.7875
Trace 248	16	-59385.675	40148.2125	40148.2125
Trace 249	2	-59315.3125	40045.025	40045.025
Trace 249	3	-59312.7125	40044.5375	40044.5375
Trace 249	4	-59309.3	40044.5375	40044.5375
Trace 249	5	-59306.7	40044.375	40044.375
Trace 249	6	-59310.7625	40048.4375	40048.4375
Trace 249	7	-59317.5875	40050.55	40050.55
Trace 249	8	-59316.2875	40051.3625	40051.3625
Trace 249	9	-59314.825	40052.6625	40052.6625
Trace 249	10	-59378.6875	40160.725	40160.725
Trace 249	11	-59383.2375	40160.725	40160.725
Trace 249	12	-59387.95	40150.65	40150.65
Trace 249	13	-59352.525	40155.2	40155.2
Trace 249	14	-59359.8375	40145.9375	40145.9375
Trace 249	15	-59352.525	40146.1	40146.1
Trace 249	16	-59349.6	40144.6375	40144.6375
Trace 251	3	-59795.3375	39907.225	39907.225
Trace 251	4	-59794.85	39913.2375	39913.2375
Trace 251	5	-59791.275	39913.075	39913.075
Trace 252	3	-59755.525	39712.875	39712.875
Trace 252	4	-59752.4375	39711.9	39711.9
Trace 252	5	-59749.675	39712.225	39712.225
Trace 252	6	-59747.4	39712.225	39712.225
Trace 252	7	-59745.775	39711.7375	39711.7375
Trace 252	8	-59744.9625	39712.3875	39712.3875
Trace 252	9	-59744.3125	39712.875	39712.875
Trace 252	10	-59743.175	39712.0625	39712.0625
Trace 252	11	-59743.3375	39711.7375	39711.7375
Trace 252	12	-59742.3625	39712.0625	39712.0625
Trace 252	13	-59742.3625	39712.3875	39712.3875
Trace 252	14	-59741.225	39712.3875	39712.3875
Trace 252	15	-59739.925	39713.0375	39713.0375
Trace 252	16	-59739.6	39714.175	39714.175
Trace 253	4	-59677.6875	40128.3875	40128.3875
Trace 253	5	-59675.9	40129.85	40129.85
Trace 253	6	-59672.975	40128.0625	40128.0625
Trace 253	7	-59678.6625	40128.875	40128.875
Trace 253	8	-59682.725	40123.8375	40123.8375
Trace 253	9	-59681.2625	40124.4875	40124.4875
Trace 254	4	-59795.0125	40099.7875	40099.7875
Trace 254	5	-59796.15	40103.6875	40103.6875
Trace 255	4	-59776.4875	39896.825	39896.825
Trace 255	5	-59781.3625	39894.0625	39894.0625
Trace 255	6	-59796.9625	39895.3625	39895.3625
Trace 255	7	-59797.125	39886.9125	39886.9125
Trace 255	8	-59795.825	39887.2375	39887.2375
Trace 255	9	-59797.125	39886.75	39886.75
Trace 255	10	-59791.6	39886.2625	39886.2625
Trace 255	11	-59783.3125	39889.675	39889.675
Trace 255	12	-59777.4625	39888.8625	39888.8625
Trace 255	13	-59776	39897.6375	39897.6375
Trace 255	14	-59777.7875	39899.2625	39899.2625
Trace 256	4	-59275.5	39847.75	39847.75
Trace 256	5	-59330.2625	39914.05	39914.05
Trace 257	4	-59581.1625	39702.6375	39702.6375
Trace 257	5	-59576.6125	39699.7125	39699.7125
Trace 257	6	-59580.1875	39703.9375	39703.9375
Trace 257	7	-59582.625	39706.375	39706.375
Trace 257	8	-59581.4875	39705.725	39705.725
Trace 257	9	-59577.5875	39704.1	39704.1
Trace 257	10	-59579.2125	39705.2375	39705.2375
Trace 257	11	-59579.8625	39707.675	39707.675
Trace 257	12	-59580.1875	39708.65	39708.65
Trace 257	13	-59579.375	39710.7625	39710.7625
Trace 257	14	-59576.45	39710.7625	39710.7625
Trace 257	15	-59575.8	39711.9	39711.9
Trace 257	16	-59573.6875	39711.9	39711.9
Trace 258	5	-59368.2875	40154.875	40154.875
Trace 258	6	-59365.2	40152.4375	40152.4375
Trace 258	7	-59303.45	40046.975	40046.975
Trace 258	8	-59302.475	40047.3	40047.3
Trace 258	9	-59301.825	40047.1375	40047.1375
Trace 258	10	-59307.8375	40050.55	40050.55
Trace 258	11	-59307.8375	40050.875	40050.875
Trace 258	12	-59312.875	40052.9875	40052.9875
Trace 258	13	-59313.2	40053.9625	40053.9625
Trace 258	14	-59312.225	40053.475	40053.475
Trace 258	15	-59311.7375	40053.9625	40053.9625
Trace 258	16	-59311.0875	40053.9625	40053.9625
Trace 260	6	-59511.45	40351.5	40351.5
Trace 260	7	-59507.3875	40349.7125	40349.7125
Trace 263	6	-59307.5125	39697.6	39697.6
Trace 263	7	-59310.4375	39699.3875	39699.3875
Trace 263	8	-59314.3375	39699.55	39699.55
Trace 264	7	-59877.725	40226.8625	40226.8625
Trace 264	8	-59873.9875	40229.1375	40229.1375
Trace 264	9	-59870.9	40224.75	40224.75
Trace 264	10	-59873.0125	40219.0625	40219.0625
Trace 264	11	-59876.9125	40228.4875	40228.4875
Trace 264	12	-59874.6375	40225.5625	40225.5625
Trace 264	13	-59879.35	40234.3375	40234.3375
Trace 264	14	-59877.075	40231.4125	40231.4125
Trace 264	15	-59870.7375	40228.975	40228.975
Trace 264	16	-59873.3375	40222.6375	40222.6375
Trace 266	7	-59329.45	39901.05	39901.05
Trace 266	8	-59323.925	39905.6	39905.6
Trace 266	9	-59330.5875	39901.7	39901.7
Trace 266	10	-59336.7625	39896.825	39896.825
Trace 266	11	-59279.075	39857.3375	39857.3375
Trace 266	12	-59273.0625	39861.2375	39861.2375
Trace 266	13	-59276.6375	39856.3625	39856.3625
Trace 266	14	-59273.0625	39856.6875	39856.6875
Trace 266	15	-59275.6625	39849.5375	39849.5375
Trace 266	16	-59275.825	39850.1875	39850.1875
Trace 267	7	-59492.275	39721	39721
Trace 267	8	-59490.65	39721.8125	39721.8125
Trace 268	8	-59359.5125	40153.25	40153.25
Trace 268	9	-59356.2625	40148.8625	40148.8625
Trace 268	10	-59354.8	40145.9375	40145.9375
Trace 268	11	-59353.175	40142.3625	40142.3625
Trace 268	12	-59352.3625	40142.6875	40142.6875
Trace 268	13	-59346.5125	40142.6875	40142.6875
Trace 269	8	-59670.7	40130.9875	40130.9875
Trace 269	9	-59671.025	40131.15	40131.15
Trace 269	10	-59675.0875	40128.3875	40128.3875
Trace 269	11	-59669.4	40130.5	40130.5
Trace 269	12	-59674.4375	40128.3875	40128.3875
Trace 269	13	-59669.8875	40133.2625	40133.2625
Trace 269	14	-59674.6	40131.3125	40131.3125
Trace 269	15	-59674.925	40131.475	40131.475
Trace 269	16	-59673.7875	40131.6375	40131.6375
Trace 270	9	-59503.325	40349.875	40349.875
Trace 270	10	-59496.3375	40351.5	40351.5
Trace 270	11	-59497.475	40346.3	40346.3
Trace 270	12	-59498.775	40336.3875	40336.3875
Trace 270	13	-59499.425	40337.2	40337.2
Trace 270	14	-59498.125	40343.5375	40343.5375
Trace 270	15	-59496.5	40346.95	40346.95
Trace 270	16	-59495.6875	40348.575	40348.575
Trace 271	9	-59794.6875	40084.1875	40084.1875
Trace 271	10	-59793.225	40083.375	40083.375
Trace 271	11	-59802.975	40091.825	40091.825
Trace 271	12	-59812.8875	40089.0625	40089.0625
Trace 271	13	-59814.675	40089.3875	40089.3875
Trace 273	11	-59683.05	40126.6	40126.6
Trace 273	12	-59795.5	40080.775	40080.775
Trace 273	13	-59796.8	40082.075	40082.075
Trace 273	14	-59798.2625	40093.125	40093.125
Trace 273	15	-59795.0125	40088.0875	40088.0875
Trace 273	16	-59794.0375	40090.525	40090.525
Trace 274	11	-59456.525	39748.4625	39748.4625
Trace 274	12	-59456.85	39745.7	39745.7
Trace 274	13	-59457.6625	39743.75	39743.75
Trace 275	11	-59325.875	39702.475	39702.475
Trace 275	12	-59324.575	39706.7	39706.7
Trace 275	13	-59317.1	39711.0875	39711.0875
Trace 276	12	-59923.875	40310.0625	40310.0625
Trace 276	13	-59923.225	40309.7375	40309.7375
Trace 276	14	-59921.925	40310.3875	40310.3875
Trace 276	15	-59920.7875	40309.25	40309.25
Trace 276	16	-59920.3	40311.85	40311.85
Trace 277	12	-59441.7375	40259.0375	40259.0375
Trace 277	13	-59443.6875	40263.2625	40263.2625
Trace 277	14	-59443.2	40264.725	40264.725
Trace 277	15	-59442.55	40262.9375	40262.9375
Trace 278	12	-59451	40247.9875	40247.9875
Trace 278	13	-59443.2	40242.7875	40242.7875
Trace 278	14	-59443.85	40247.3375	40247.3375
Trace 278	15	-59444.5	40246.3625	40246.3625
Trace 278	16	-59442.7125	40253.35	40253.35
Trace 279	12	-59300.3625	40047.3	40047.3
Trace 279	13	-59300.525	40047.7875	40047.7875
Trace 279	14	-59299.55	40048.1125	40048.1125
Trace 279	15	-59299.55	40047.1375	40047.1375
Trace 279	16	-59298.575	40047.4625	40047.4625
Trace 280	12	-59315.3125	39916.65	39916.65
Trace 280	13	-59318.2375	39919.9	39919.9
Trace 280	14	-59321.65	39919.575	39919.575
Trace 280	15	-59325.0625	39921.2	39921.2
Trace 280	16	-59324.7375	39919.9	39919.9
Trace 283	13	-59877.5625	40214.5125	40214.5125
Trace 283	14	-59876.9125	40214.025	40214.025
Trace 283	15	-59884.7125	40217.6	40217.6
Trace 285	14	-59349.1125	39898.45	39898.45
Trace 285	15	-59361.3	39893.25	39893.25
Trace 285	16	-59356.1	39897.6375	39897.6375
Trace 287	15	-59309.4625	39708.975	39708.975
Trace 287	16	-59312.0625	39701.175	39701.175
Trace 288	15	-59368.6125	40138.625	40138.625
Trace 288	16	-59367.15	40137.8125	40137.8125
Trace 289	15	-59808.3375	40107.5875	40107.5875
Trace 289	16	-59808.9875	40109.5375	40109.5375
Trace 298	0	-59542.975	39682.25	39682.25
Trace 298	1	-59544.6	39680.1375	39680.1375
Trace 298	2	-59540.8625	39679.1625	39679.1625
Trace 298	3	-59538.425	39680.4625	39680.4625
Trace 298	4	-59534.2	39679.8125	39679.8125
Trace 298	5	-59531.6	39680.625	39680.625
Trace 298	6	-59529.975	39681.6	39681.6
Trace 298	7	-59528.8375	39682.575	39682.575
Trace 298	8	-59527.375	39682.0875	39682.0875
Trace 298	9	-59526.075	39682.25	39682.25
Trace 298	10	-59525.425	39682.25	39682.25
Trace 298	11	-59526.8875	39682.7375	39682.7375
Trace 298	12	-59526.4	39682.9	39682.9
Trace 298	13	-59525.9125	39683.3875	39683.3875
Trace 298	14	-59525.1	39683.225	39683.225
Trace 298	15	-59524.45	39683.3875	39683.3875
Trace 298	16	-59522.825	39683.225	39683.225
Trace 299	0	-59592.5375	39672.825	39672.825
Trace 299	1	-59582.625	39667.625	39667.625
Trace 299	2	-59594	39664.8625	39664.8625
Trace 299	3	-59591.5625	39683.3875	39683.3875
Trace 300	0	-59338.3875	39662.75	39662.75
Trace 300	1	-59341.6375	39665.5125	39665.5125
Trace 300	2	-59338.225	39659.0125	39659.0125
Trace 300	3	-59322.1375	39653.8125	39653.8125
Trace 300	4	-59316.45	39654.3	39654.3
Trace 300	5	-59312.55	39655.4375	39655.4375
Trace 300	6	-59308.8125	39653.975	39653.975
Trace 300	7	-59306.7	39655.275	39655.275
Trace 300	8	-59306.5375	39654.1375	39654.1375
Trace 300	9	-59306.7	39656.4125	39656.4125
Trace 300	10	-59304.9125	39658.2	39658.2
Trace 300	11	-59304.2625	39657.875	39657.875
Trace 300	12	-59304.75	39660.3125	39660.3125
Trace 300	13	-59306.5375	39662.5875	39662.5875
Trace 300	14	-59305.4	39661.45	39661.45
Trace 300	15	-59303.6125	39662.1	39662.1
Trace 300	16	-59302.475	39661.6125	39661.6125
Trace 301	0	-59905.35	39661.125	39661.125
Trace 301	1	-59902.9125	39659.5	39659.5
Trace 301	2	-59898.3625	39659.0125	39659.0125
Trace 301	3	-59894.4625	39659.0125	39659.0125
Trace 301	4	-59889.1	39659.0125	39659.0125
Trace 301	5	-59886.0125	39660.6375	39660.6375
Trace 301	6	-59882.7625	39660.6375	39660.6375
Trace 301	7	-59880.1625	39661.45	39661.45
Trace 301	8	-59878.2125	39661.45	39661.45
Trace 301	9	-59876.9125	39662.425	39662.425
Trace 301	10	-59875.775	39663.2375	39663.2375
Trace 301	11	-59875.9375	39663.4	39663.4
Trace 301	12	-59876.75	39663.2375	39663.2375
Trace 301	13	-59874.8	39663.2375	39663.2375
Trace 301	14	-59874.3125	39662.5875	39662.5875
Trace 301	15	-59872.85	39662.9125	39662.9125
Trace 301	16	-59872.2	39661.9375	39661.9375
Trace 302	0	-59573.2	39647.8	39647.8
Trace 302	1	-59570.6	39646.175	39646.175
Trace 302	2	-59569.95	39641.625	39641.625
Trace 302	3	-59562.3125	39644.55	39644.55
Trace 302	4	-59564.2625	39651.8625	39651.8625
Trace 302	5	-59557.1125	39646.9875	39646.9875
Trace 302	6	-59554.5125	39645.6875	39645.6875
Trace 302	7	-59549.6375	39646.6625	39646.6625
Trace 302	8	-59550.775	39646.175	39646.175
Trace 302	9	-59548.6625	39649.1	39649.1
Trace 302	10	-59548.3375	39649.1	39649.1
Trace 302	11	-59551.5875	39652.1875	39652.1875
Trace 302	12	-59553.05	39650.8875	39650.8875
Trace 302	13	-59550.45	39650.2375	39650.2375
Trace 302	14	-59546.3875	39649.2625	39649.2625
Trace 302	15	-59548.6625	39648.6125	39648.6125
Trace 302	16	-59549.6375	39649.2625	39649.2625
Trace 303	0	-59896.4125	39644.0625	39644.0625
Trace 303	1	-59895.275	39643.7375	39643.7375
Trace 303	2	-59892.025	39642.925	39642.925
Trace 303	3	-59887.15	39644.3875	39644.3875
Trace 303	4	-59882.925	39642.1125	39642.1125
Trace 303	5	-59882.6	39642.925	39642.925
Trace 303	6	-59880.975	39643.25	39643.25
Trace 303	7	-59880.65	39641.625	39641.625
Trace 303	8	-59877.5625	39642.6	39642.6
Trace 303	9	-59879.35	39640	39640
Trace 303	10	-59876.75	39641.7875	39641.7875
Trace 303	11	-59876.75	39643.7375	39643.7375
Trace 303	12	-59876.5875	39644.3875	39644.3875
Trace 303	13	-59878.8625	39644.0625	39644.0625
Trace 303	14	-59878.7	39643.7375	39643.7375
Trace 303	15	-59876.5875	39645.525	39645.525
Trace 303	16	-59877.5625	39645.3625	39645.3625
Trace 304	0	-59634.3	39631.7125	39631.7125
Trace 304	1	-59634.95	39629.925	39629.925
Trace 304	2	-59632.1875	39622.125	39622.125
Trace 304	3	-59629.1	39624.725	39624.725
Trace 304	4	-59630.2375	39625.7	39625.7
Trace 304	5	-59626.3375	39624.075	39624.075
Trace 304	6	-59620.975	39623.75	39623.75
Trace 304	7	-59622.275	39627.65	39627.65
Trace 304	8	-59619.8375	39628.1375	39628.1375
Trace 304	9	-59617.5625	39631.225	39631.225
Trace 304	10	-59616.9125	39626.5125	39626.5125
Trace 304	11	-59618.5375	39627.4875	39627.4875
Trace 304	12	-59617.4	39627.1625	39627.1625
Trace 304	13	-59614.475	39627.65	39627.65
Trace 304	14	-59614.3125	39624.4	39624.4
Trace 304	15	-59613.9875	39624.075	39624.075
Trace 304	16	-59615.6125	39624.4	39624.4
Trace 305	0	-59610.7375	39626.025	39626.025
Trace 305	1	-59608.3	39627.65	39627.65
Trace 305	2	-59600.9875	39625.7	39625.7
Trace 305	3	-59596.4375	39624.8875	39624.8875
Trace 305	4	-59592.8625	39627	39627
Trace 305	5	-59588.475	39626.1875	39626.1875
Trace 305	6	-59585.55	39624.8875	39624.8875
Trace 305	7	-59583.275	39625.2125	39625.2125
Trace 305	8	-59582.625	39624.4	39624.4
Trace 305	9	-59581.4875	39623.2625	39623.2625
Trace 305	10	-59582.3	39624.2375	39624.2375
Trace 305	11	-59580.675	39623.5875	39623.5875
Trace 305	12	-59581	39625.05	39625.05
Trace 305	13	-59579.8625	39626.35	39626.35
Trace 305	14	-59581	39626.8375	39626.8375
Trace 305	15	-59581.4875	39626.5125	39626.5125
Trace 305	16	-59581.325	39626.1875	39626.1875
Trace 306	0	-59540.5375	39607.9875	39607.9875
Trace 306	1	-59542.4875	39608.15	39608.15
Trace 306	2	-59540.5375	39610.2625	39610.2625
Trace 306	3	-59534.0375	39605.875	39605.875
Trace 306	4	-59531.925	39609.2875	39609.2875
Trace 306	5	-59528.675	39607.825	39607.825
Trace 306	6	-59526.725	39608.3125	39608.3125
Trace 306	7	-59525.1	39608.15	39608.15
Trace 306	8	-59523.9625	39610.425	39610.425
Trace 306	9	-59525.5875	39610.1	39610.1
Trace 306	10	-59524.6125	39609.775	39609.775
Trace 306	11	-59524.6125	39610.425	39610.425
Trace 306	12	-59525.1	39610.75	39610.75
Trace 306	13	-59524.2875	39612.375	39612.375
Trace 306	14	-59523.9625	39613.35	39613.35
Trace 307	0	-59389.7375	39602.4625	39602.4625
Trace 307	1	-59392.5	39601.975	39601.975
Trace 307	2	-59391.3625	39597.5875	39597.5875
Trace 307	3	-59391.3625	39594.5	39594.5
Trace 307	4	-59387.7875	39594.0125	39594.0125
Trace 307	5	-59383.5625	39592.7125	39592.7125
Trace 307	6	-59379.0125	39592.55	39592.55
Trace 307	7	-59378.6875	39595.6375	39595.6375
Trace 307	8	-59375.6	39595.3125	39595.3125
Trace 307	9	-59375.6	39595.8	39595.8
Trace 307	10	-59375.925	39595.9625	39595.9625
Trace 307	11	-59376.0875	39596.45	39596.45
Trace 307	12	-59376.7375	39595.9625	39595.9625
Trace 307	13	-59376.4125	39594.825	39594.825
Trace 307	14	-59374.95	39595.3125	39595.3125
Trace 307	15	-59372.675	39593.85	39593.85
Trace 307	16	-59369.9125	39592.7125	39592.7125
Trace 308	0	-59370.8875	39598.075	39598.075
Trace 308	1	-59372.35	39597.1	39597.1
Trace 308	2	-59371.05	39595.9625	39595.9625
Trace 308	3	-59370.8875	39596.2875	39596.2875
Trace 308	4	-59368.775	39595.475	39595.475
Trace 308	5	-59364.3875	39595.15	39595.15
Trace 308	6	-59361.1375	39593.85	39593.85
Trace 308	7	-59360	39594.825	39594.825
Trace 308	8	-59357.5625	39595.9625	39595.9625
Trace 308	9	-59357.5625	39595.9625	39595.9625
Trace 308	10	-59357.725	39595.9625	39595.9625
Trace 308	11	-59357.725	39595.8	39595.8
Trace 308	12	-59357.075	39594.9875	39594.9875
Trace 308	13	-59356.75	39596.9375	39596.9375
Trace 308	14	-59354.475	39596.6125	39596.6125
Trace 308	15	-59353.6625	39596.9375	39596.9375
Trace 308	16	-59352.525	39597.1	39597.1
Trace 309	0	-59899.175	39577.275	39577.275
Trace 309	1	-59901.9375	39577.275	39577.275
Trace 309	2	-59899.5	39576.7875	39576.7875
Trace 309	3	-59896.9	39575.4875	39575.4875
Trace 309	4	-59893.325	39575.4875	39575.4875
Trace 309	5	-59889.2625	39575.975	39575.975
Trace 309	6	-59887.8	39576.95	39576.95
Trace 309	7	-59887.15	39578.4125	39578.4125
Trace 309	8	-59886.3375	39576.95	39576.95
Trace 309	9	-59886.0125	39577.4375	39577.4375
Trace 309	10	-59884.7125	39577.6	39577.6
Trace 309	11	-59883.9	39577.7625	39577.7625
Trace 309	12	-59880.325	39577.4375	39577.4375
Trace 309	13	-59876.9125	39581.3375	39581.3375
Trace 309	14	-59877.075	39582.3125	39582.3125
Trace 309	15	-59876.1	39579.225	39579.225
Trace 309	16	-59875.6125	39578.0875	39578.0875
Trace 310	0	-59773.4	39575.65	39575.65
Trace 310	1	-59778.925	39577.925	39577.925
Trace 310	2	-59775.675	39581.5	39581.5
Trace 310	3	-59770.475	39581.825	39581.825
Trace 310	4	-59766.9	39582.475	39582.475
Trace 310	5	-59762.35	39580.3625	39580.3625
Trace 310	6	-59759.75	39575.975	39575.975
Trace 310	7	-59758.125	39581.175	39581.175
Trace 310	8	-59757.15	39582.475	39582.475
Trace 310	9	-59755.2	39580.525	39580.525
Trace 310	10	-59752.925	39581.175	39581.175
Trace 310	11	-59756.0125	39583.9375	39583.9375
Trace 310	12	-59755.0375	39583.125	39583.125
Trace 310	13	-59756.3375	39582.6375	39582.6375
Trace 310	14	-59755.6875	39581.9875	39581.9875
Trace 310	15	-59756.3375	39581.5	39581.5
Trace 310	16	-59754.7125	39581.5	39581.5
Trace 311	0	-59886.5	39560.05	39560.05
Trace 311	1	-59885.3625	39560.375	39560.375
Trace 311	2	-59881.625	39559.075	39559.075
Trace 311	3	-59877.8875	39560.05	39560.05
Trace 311	4	-59874.9625	39559.8875	39559.8875
Trace 311	5	-59871.7125	39560.2125	39560.2125
Trace 311	6	-59869.7625	39560.8625	39560.8625
Trace 311	7	-59867.65	39560.8625	39560.8625
Trace 311	8	-59866.8375	39560.05	39560.05
Trace 311	9	-59865.5375	39560.7	39560.7
Trace 311	10	-59864.2375	39561.8375	39561.8375
Trace 311	11	-59863.75	39562.325	39562.325
Trace 311	12	-59862.6125	39562.1625	39562.1625
Trace 311	13	-59862.775	39561.8375	39561.8375
Trace 311	14	-59861.6375	39561.025	39561.025
Trace 311	15	-59861.475	39562.4875	39562.4875
Trace 311	16	-59860.6625	39562.4875	39562.4875
Trace 312	0	-59779.9	39556.6375	39556.6375
Trace 312	1	-59779.25	39555.5	39555.5
Trace 312	2	-59776	39555.3375	39555.3375
Trace 312	3	-59773.2375	39555.175	39555.175
Trace 312	4	-59770.8	39551.925	39551.925
Trace 312	5	-59768.6875	39551.925	39551.925
Trace 312	6	-59762.675	39548.025	39548.025
Trace 312	7	-59762.35	39549.1625	39549.1625
Trace 312	8	-59760.2375	39549.325	39549.325
Trace 312	9	-59759.5875	39549.1625	39549.1625
Trace 312	10	-59759.2625	39549	39549
Trace 312	11	-59760.5625	39550.95	39550.95
Trace 312	12	-59761.5375	39553.225	39553.225
Trace 312	13	-59764.4625	39554.525	39554.525
Trace 312	14	-59763.8125	39555.3375	39555.3375
Trace 312	15	-59762.35	39555.0125	39555.0125
Trace 312	16	-59760.075	39552.25	39552.25
Trace 313	0	-59272.7375	39541.3625	39541.3625
Trace 313	1	-59274.0375	39538.6	39538.6
Trace 313	2	-59274.2	39540.875	39540.875
Trace 313	3	-59272.9	39543.3125	39543.3125
Trace 313	4	-59273.875	39546.725	39546.725
Trace 314	0	-59414.1125	39529.5	39529.5
Trace 314	1	-59328.3125	39647.475	39647.475
Trace 314	2	-59328.8	39647.15	39647.15
Trace 314	3	-59334.975	39640.975	39640.975
Trace 314	4	-59332.2125	39649.5875	39649.5875
Trace 314	5	-59331.2375	39649.425	39649.425
Trace 314	6	-59324.0875	39646.9875	39646.9875
Trace 314	7	-59314.825	39640.4875	39640.4875
Trace 314	8	-59316.125	39631.0625	39631.0625
Trace 314	9	-59315.15	39638.375	39638.375
Trace 314	10	-59316.2875	39640.4875	39640.4875
Trace 314	11	-59316.9375	39643.575	39643.575
Trace 314	12	-59320.025	39650.2375	39650.2375
Trace 314	13	-59319.7	39651.2125	39651.2125
Trace 314	14	-59316.775	39650.8875	39650.8875
Trace 314	15	-59316.9375	39652.025	39652.025
Trace 314	16	-59314.5	39651.05	39651.05
Trace 315	0	-59860.0125	39529.6625	39529.6625
Trace 315	1	-59860.0125	39529.3375	39529.3375
Trace 315	2	-59857.25	39528.3625	39528.3625
Trace 315	3	-59854.1625	39527.875	39527.875
Trace 315	4	-59850.9125	39527.875	39527.875
Trace 315	5	-59848.15	39528.3625	39528.3625
Trace 315	6	-59847.0125	39529.0125	39529.0125
Trace 315	7	-59845.225	39529.3375	39529.3375
Trace 315	8	-59844.25	39529.5	39529.5
Trace 315	9	-59844.0875	39530.15	39530.15
Trace 315	10	-59842.1375	39530.15	39530.15
